window_id,strategy1_fixed_ic,strategy2_dynamic_ic,strategy3_dynamic_fitness
481,-0.24295583616301938,-1.2709729391653128,4.165075052779979
482,4.284177782634066,-0.15686533327364283,0.9248837221416857
483,0.01776421236068726,-0.007562216135895815,-0.007957206107286008
484,-0.04830970675329368,3.4349672468427865,2.6792283233155207
485,0.0,3.319500649628694,-0.021620622342838795
486,-0.1313851824937911,-0.02750278102377806,-0.21036387096689355
487,5.146452817378182,0.03939632064812826,0.27453590781452747
488,-1.495279347416042,-1.620420523507457,-7.421666575897059
489,0.08999977734244682,0.16587319360384256,0.3070825015284036
490,-2.740301037357787,-0.08615176145936608,-0.034250372922051464
491,0.629902279274446,0.0,0.22354201664510837
492,-0.10802772020775354,-0.07454236410981512,7.915060123788157
493,2.2786342006351106,5.048050297029626,9.218500405498705
494,-0.23601847136805837,-0.06412016539968304,0.5245676881177279
495,4.50963559566311,5.652412444613749,-0.3168841987621232
496,-0.021659137849193166,-0.03489439266346523,-0.1703059024386923
497,-0.034247820792962264,4.043005144530341,1.207732662948097
498,4.179680003743468,4.179680003743468,4.629025190474666
499,0.0,0.0,0.22505527030741698
500,7.250954172889634,0.9045479987467099,3.467993645299812
501,5.808833020536862,4.415364420210758,3.9768657967874828
502,3.9216674678690584,0.05857789272436349,-0.23401441806226142
503,-0.009637394405655855,0.9688819969531434,-0.011295211362606762
504,-0.011532014762592335,-0.011532014762592335,0.0
505,1.0805483406535095,-0.04203419255224939,2.1395482245927204
506,4.407430587121119,0.20097966057089742,0.027314754888593563
507,0.028219307948245995,2.3360132485105,-1.125661277191972
508,0.6369407196208773,5.246304811113133,9.954894984451979
509,-0.0015344637584827144,1.0380168022689225,0.0
510,-0.04246514954360718,-0.04246514954360718,-2.8886650969166126
